sentiment,text
0,poor quality control.
0,nothing like other stevies.
1,super cute jacket  runs bit small.
0,no shoulder mobility.
1,better in real life.
1,love this jacket.
1,love this shirt.
1,best ag jeans yet.
1,ag delivers as usual but run small.
1,perfect casual dress.
1,love these jeans.
1,love this jacket.
1,casual and comfortable.
1,beautiful but lot of sweater.
1,new favorite jeans.
1,high low top.
1,comfy and cute.
1,versatile and unique.
1,gorgeous sleek and warm.
1,beautiful in neutral color.
1,much better in person.
1,cute and comfortable dress.
1,beautiful in person.
1,like but not love.
0,love this artist is work not the material for this.
1,cute buttondown runs large.
1,clever cutout design.
1,love this cardigan.
1,work of art.
1,springlike and pretty but runs large.
1,very nice material soft.
0,cute pants but they lose shape quickly.
0,gorgeous dress but ill fitting.
1,gorgeous swim suit.
0,this was used.
0,just not for me.
1,so cute but size up.
1,was very excited.but not for large busted.
1,this sweater dress is keeper.
1,feminine and romantic.
1,not worth full price.
1,love it so much that bought both colors.
1,beautiful but growing dress.
1,lovely but color not true to pic.
1,delicate and elegant.
1,transitional sweater dress.
0,a bit disappointing.
1,the perfect white top.
1,feminine and pretty style.
0,weird boxy fit.
1,cute and comfy.
1,perfect for work.
1,interesting color thin material.
1,darker colors then pictures.
1,great basic  bought all  colors.
0,not for those who are even slightly pearshaped.
1,love love love.
1,embroidery provides wow factor.
0,shorter than advertised.
0,a big disappointment.
1,beautiful but delicate.
0,beautiful but awkward fit and not worth the price.
1,love this top.
1,found the one will not need to buy anything else.
1,cozy dress that is still chic.
1,better than expected.
1,best top ever.
0,cute dress online but not for me.
0,maeve.has failed on this.
1,for straight figures.
1,never turning back.
1,pretty stylish romantic top.
1,too studious for words.
1,beautiful yet simple.
1,adorable versatile top for summer.
1,flattering and comfortable.
1,unique design but runs small.
1,sadly not for me.
0,lovely color but.
1,gorgeous flowy skirt.
1,love this sweater.
1,wonderful and unique.
1,nice medium weight fabric.
1,amazing but very large.
0,was not good fit.
1,pretty but very small.
1,beautiful and quirky.
1,so pretty but be careful.
1,i recommend with caveats.
1,flattering and workappropriate spring dress.
1,adorable and comfortable.
1,cute ankle jean.
0,cuter in the photos.
0,this dress is awful.
1,great fit for size .
0,love rockets hated these.
0,top part is gorgeous bottom part is not.
1,compliment after compliment.
0,birds of paradise.
1,very pretty and different.
1,going to be summer staple.
1,love this tee.
1,love the color.
0,pretty colors more cropped than anticipated.
1,beautiful graphic design very small.
1,adorable but see through.
1,love this shirt in gray.
1,sunshine on tshirt.
1,why is this cute but simple shirt so expensive.
1,this tee makes me happy.
0,not as advertised.
1,super soft tshirt.
0,so cute but not great fit.
1,just what expected.
1,love this tshirt.
1,runs small but cute.
1,fits nicely but fabric bit thin.
1,very comfy dress up or down.
1,the perfect tee.
1,very pretty but . . .
1,soft  beautiful.
1,snow day loungers.
1,nice summer weight t.
1,spring time tee.
1,cute tee  do not love the material.
0,fabric is pretty thin.
1,new favorite shorts.
1,theres just something about this shirt.
1,runs extremely small.
1,comfy goto cardigan.
1,super cute and fitted.
1,fun and adorable.
1,too roomy in the bust for me.
1,stylish and comfortable.
1,love this dress.
1,finally the spring coat have been looking for.
1,not for the petite.
1,love these jeans.
1,love ag jeans.
1,beautiful color and fabric.
1,great pair of jeans.
1,unique and flattering.
1,lovely with one complaint.
1,jeans are the best.
1,the best spring purchase yet.
1,beautiful design but for those smaller in bust.
1,the gateway jumpsuit.
1,polished and comfort.
1,thin fabric for fall.
1,perfect suit for mom on the go.
1,pretty  comfy dress.
1,great little summer dress.
1,perfect summer comfy short.
1,i could live in these.
1,so worth it.
1,beautiful but does not work for large chest.
1,looks better in person.
1,perfect tankini top.
1,super cute but large.
1,pretty but not for me.
1,at last true red.
1,lovely for little while.
1,casual and elegant.
1,pretty lace top.
1,pretty top with chokey neckline.
1,meant to be.
1,great top for the price.
1,soft lace top.
1,true red true beauty.
1,deceptively true to size and flattering.
1,cute and flattering.
1,fabulous and delicate.
1,casual and cute.
1,vivid print easy fit.
1,lovely top size down.
1,royal albert style.
1,love love love.
1,perfect for summer.
1,love love love how long this sweater is.
1,scrumptious cozy beautiful sweater.
1,soft and cozy.
1,cute but pills.
1,stylish but sheds.
1,soft cozy and stylish.
0,do not wash.
1,such great dress.
0,not great for those with little extra.
1,decadent and delightful.
1,beautiful beaded basic.
1,like it do not love it.
1,its keeper.
1,black vs ivory  help.
1,not worth the price.
1,comfy work dress.
1,love the beading details.
1,love this cozy dress.
1,wonderful and easy dress.
1,love everything about it.
0,so close but the cut is not good.
1,super long sleeves.
1,drawstring midi dress.
1,just what was looking for.
0,save your money.
1,beautiful color beautiful fabric.
1,soft like pj is professional enough for work.
1,beautiful shirt dress.
0,wanted to like itbut it just did not work.boring.
1,soft and easy.
0,not worth it.
1,cute top  metallic threads are itchy.
1,awesome purple color.
1,lovely style fabric and drape.
1,do not pass by.
1,great skirt with extra stretch.
1,great summer jeans.
1,loved it but the fabric did not keep its shape.
1,flared helps the crop.
1,fantastic maxi skirt.
0,better on the hanger.
1,great skirt great fit.
1,cute and comfy.
1,high quality skirt great price.
1,coolest skirt have seen in while.
1,love this skirt.
1,this is lovely top when sized correctly.
1,tons of compliments.
1,love maeve skirts.
1,love the design and fit.
1,va va voom.
1,amazing pair of jeans.
1,love but runs big.
0,what went wrong.
1,so comfy great for pajamas or super casual.
1,flowy  feminine.
1,love the cut and lace strip on the back.
1,gorgeous detailed tee.
0,comfy but see through.
1,i love this.
1,gorgeous colors beautiful design.
1,beautiful details runs long.
1,love this sweater.
1,perfect cotton jogger.
1,great transitional item.
1,super cute  comfy.
1,great dressy jean.
0,cute in pic but.
1,great leggings not jeans.
1,so very pretty.
0,pretty but not worth the price.
1,yes yes yes.
1,pretty and comfortable.
1,unexpectedly had to have it.
1,super comfortable and stylish.
1,in love with these.
0,almost adorable.top button.
1,love this gorgeous jumpsuit.
1,so comfy yet stylish.
1,boys and arrows highneck top.
1,a little thinner than expected.
0,comfy yet unattractive.
1,flattering beautiful autumn top.
1,love love love it.
1,not the same fit as ribboned denim dress.
1,perfect fall casual top.
1,it is tshirt.
1,want to wear it everyday.
1,great option to the everyday shirt.
1,great little slip or even summer dress.
1,solid long sleeve.
1,great layering staple.
1,not for me.
1,typical left of center.
1,comfort and style.
1,a dud for me.
0,cute but not long enough for long torsos.
1,great fitted tee.
1,great fall dress.
1,a good staple in wardrobe.
0,go go gadget arms.
1,new twist to simple tee.
1,seamed scoop neck tee.
1,very soft and flattering.
1,great relaxed tshirt.
1,fabulous dressed up tee.
1,like it but not white.
1,glam up any outfit.
1,thin  soft.
1,super cute peasant top.
0,a wrinkled mess.
1,classy stylish coat.
1,pretty but baggy.
1,love the lace detail.
1,super comfy dress.
1,super cute flattering to tummy.
1,hip and comfortable.
0,wanted to love but does not work.
1,better than expected.
1,pretty top nice detailing bit large.
1,pretty but boxy.
1,great look for fall.
0,super cute poor quality.
0,so cute but way too boxy.
0,much longer than stated.
1,exquisite and timeless.
1,wanted to love it.
1,awesome look  feel.
1,love this skirt.
1,great versatile dress.
1,cutest jacket ever.
1,exactly what wanted.
0,so perfect if only the sides did not cut up.
1,go for the grey if you can still find it.
1,beautiful dress but runs small.
1,nicely draped beyond basic tank tricky sizing.
1,loving the lines.
0,strange armhole construction.
0,quality is questionable.
1,cute but runs small.
1,perfect warm weather tank with twist.
1,beautiful but short.
1,great late summerearly fall top.
1,size down way down.
1,navy cold shoulder sweater.
1,perfect for business.
1,needs to be altered for better fit.
1,stunning blouse but way too voluminous.
1,cute versatile dress.
1,simple  casual dress.
1,adorable everyday look.
1,not too spicy.
1,want it in every color possible.
1,love this so soft looks like the picture.
1,yes to love yes to life yes to these pants.
0,not loving the extra stretchy fabric part .
1,perfect layering tank.
1,you need this.
1,slimmer than it looks.
1,love retailer is tunics.
1,could be more petite but very pretty.
1,bought this in both colors.
1,favorite tank ever.
1,i love these jeans.
1,perfect fall shirt.
1,love this basic.
1,nice product for the price.
0,should have looked more closely at description.
0,just not for me.
1,great staple piece.
1,simple cotton runs large.
1,kimono with kick.
1,love love love.
1,love the stitching details.
1,perfect fall tunic.
1,have to have.
1,a must have for every closet.
1,nice but weird fabric.
1,nice shirt but beware washing.
0,love the look but hem rolls up.
0,not for me.
1,super cute top.
1,i will be wearing this one lot.
1,very pretty and figure flattering.
1,fun colorful top.
1,there is something wonderful about this tee.
1,not just for petites .
1,terrific allpurpose shirt.
1,easy to wear.
1,comfortable fabric nice embroidary.
1,comfy tee but beware of color names.
1,very pretty but too pricey.
1,so soft great fit.
1,flattering and comfortable.
0,lovely but the cutsizing is not good.
1,wrapped in cozy.
1,cute and comfy.
1,i fell in love.
1,boxy but cute.
1,comfortable as hoped.
0,sweater wrap midi skirt.
1,great everyday shirt with twist.
1,sweater midi skirt.
1,beautiful and soft.
1,great fall dress.
1,cute for fall.
1,easy comfortable dress.
1,cute flattering and goes with everything.
1,took chance.
1,great spring top.
1,pretty thinner fabric than expected.
1,love the color but not the fit.
1,pretty but unlined.
1,modern shape summer weight top.
1,fresh fit great colors.
1,print version is beautiful in size xl.
1,love it want the blue color too.
1,nice material but weird fit.
0,not what expexted.
0,never been more disappointed.
1,ca not believe this top has not sold out yet.
0,fits like tent.
1,love love love.
1,better than pictured.
1,great feminine blouse.
0,too large and not flattering.
1,a nice twist on the traditional peplum.
1,beautiful and comfortable.
0,huge even xxsp.
0,unflattering for pear shapes.
1,beautiful colors. comfy. swingy.
1,said no to camo.
1,beautiful but flawed.
1,beautiful easy to wear dress.
1,it is all good.
1,love this tank.
1,super cute comfy flattering.
1,classy and funky.
1,fine workmanship and fresh swing shape.
1,love this shirt.
1,beautiful little dress.
0,looked like sack.
1,perfect summer blouse.
1,great design and fabric.
1,beautiful and flattering.
1,runs small only because of vanity saizing.
1,great fit color runs.
1,beautiful but runs small.
1,pays to read reviews.
1,great little blouse.
1,very pretty and flattering.
1,beautiful top but very small.
1,cute top. sizing not correct.
1,gorgeous and so very feminine.
1,fantastic quality shows bra straps in back.
1,spring is in the air.
1,beautiful spring blouse.
1,my favorite dress.
1,beautiful spring blouse but s sold out in feb.
1,beautiful light and flowy.
0,i had such high hopes.
1,beautiful fabric but poor design.
1,lovely but snug.
0,looks good online.
1,gorgeous  wellmade.
0,not as listed.
1,great fleece lined leggings.
1,great garden party dress.
1,perfect occasion dress.
1,beautiful fruns small for typical retailer sizing.
1,more like hot pink in color.
