sentiment,text
1,it is great love it.
1,alternative to cable.
1,fast and k resolution.
1,great tv stick.
1,best device to stream media.
1,what think of firetv.
1,easy to use.
1,amazing little device .
1,awesome product for streamers.
1,tv over stick.
1,the best tv box out there.
1,amazon fire tv.
1,go get it.
1,better and faster than the firestix.
1,greats for my apps.
1,big savings device.
1,great option for entertainment.
1,extremely worth the money.
1,got as gift.
1,great fire tv better than fire stick.
1,very easy device.
1,awesome fire tv.
1,great streaming box.
1,easy to work.
1,the only way to cut the cord.
1,no need for cable.
1,great for streaming content.
1,best firetv option.
1,great value lots of content.
0,not too impressed.
1,great for cord cutters.
1,best bang for your buck.
1,all things television.
1,works way better then the stick.
1,excellent product priced right.
1,best one for prime.
1,great product by amazon.
1,amazon fire tv.
1,great product highly recommend.
1,great for streaming.
1,easy to use.
1,love the fire.
1,great as expected .
1,great for watching movies.
1,those bills cut.
1,great picture quality easy to use.
1,best bang for the buck.
1,cut the cable.
1,great product for online streaming.
1,great fire tv.
1,i am happy with my purchase.
1,no lagging like previous version.
1,awesome streaming device.
1,the best amazon fire box.
1,easy to use.
1,great streaming box.
1,no doubt. love it.
1,one of the best streaming boxes out there.
1,cord cutter essential.
1,excellent cable box replacement.
1,work great for cordcutters.
1,great for playstation vue.
0,just little better than firetv stick.
1,amazon fire tv is amazing.
1,great add for my home entertainment.
1,it works great.
1,excellent cord cutter solution supports ps vue.
0,only for true amazon lovers.
0,not worth the money.
1,love the k features.
1,great product for first time buyer.
1,great device to watch k content.
1,love streaming option.
1,great amazon box.
1,great for movies.
1,lives up to the expectation.
0,not much better than fire stick.
1,i wrote review for the amazon firestick mon the.
1,powerful but lacking.
1,great online streaming device.
1,the right buy.
1,turns any tv into smart tv.
1,excellent streaming device choice.
1,i love fire tv.
1,excellent device. amaszon fire tv is perfect.
1,good video streaming.
1,great product many savings.
1,great streaming box.
1,great streaming console very fast.
1,great quality and easy to use.
1,so much potential.
1,router with great perfomance.
1,great streaming tv option.
1,best on the market.
1,better than cable.
1,great streaming player. cut the cord.
1,fire tv is the best.
1,product great bb service not so much.
1,fire tv with voice remote.
1,cut the cord and dish.
1,amazon fire tv is great.
1,noticeably faster than the  firestick.
1,the best fire stick out there.
1,cord cutters delight.
1,great deal  easy to use.
1,best streamer imho.
1,perfect for the cord cutter.
1,easy set up and performs great.
1,good but could be better.
1,this tv is on fire.
1,easy to use.
1,great streaming box.
1,much better than apple tv.
1,this is my second fire tv.
1,good streaming device.
1,better than the fire stick.
1,excellent streaming device.
1,great alternative to cable.
1,happy with product.
1,amazon fire tv.
1,glad we purchased.
1,great streaming platform.
1,i really like it.
1,the future of tv.
1,ease of use with many functions.
1,upgrade from the fire stick.
1,good streaming box.
1,best streaming media.
1,amazon fire tv is awesome.
1,great streaming device for all your tv show needs.
1,love this unit.
1,much better than the stick.
0,better than my roku.
1,cut the cord.
1,great entertainment at great price.
1,awesome for play station vue.
1,great media streaming device.
1,great to cxl cable.
1,best for kodi.
1,dont have it all figured out yet.
1,great for the andoriod user.
1,good box for the money.
1,firetv is great for kodi.
1,i love this product.
1,better than cable.
1,works like charm.
1,does what is needed.
1,perfect for taking prime big screen.
1,cut the cord.
1,easy to use with voice recognition.
1,great streaming device.
1,great for streaming.
1,great if you are regular streamer.
1,fire tv is greeaaat.
1,great add on for tv.
1,i am new to amazon fire tv.
1,good product. happy with it.
1,streamlining our systems.
1,become the ultimate couch potato.
1,amazon tv is good option vs. cable.
1,fire tv stick.
1,overall great way to cancel cable.
1,big things packed in tiny box.
1,great so far.
1,i love the fire tv.
1,get this instead of the stick.
1,better than fire stick.
1,amazon fire tv.
1,great for movies.
1,very good tvmovie addition.
1,glad listened to sales person.
1,a good product to replace cable tv.
1,quality good user interface cumbersome.
1,great for k content.
1,great streaming device.
1,does the job.
1,amazon fire tv.
0,competent but oversold.
1,amazon  fire tv.
1,very good cable alternative.
1,great streaming product.
1,best deal with most options.
1,great option for cord cutters and prime users.
1,great compact media player.
0,antenna and fire tv.
1,perfect for movie buffs.
1,with amazon fire tv you can access thousands of m.
1,i like it.
1,just as good as the stick.
1,no more cable.
1,does what it said.
1,best streaming device.
0,they work ok.
1,great cord cutter.
1,perfect for cutting the cords with cable.
1,this product exceeded my expectations.
1,love my firestv.
1,great for kodi.
0,still lacks the power was hoping for.
1,k upgrade totally worth it.
1,great option for cord cutting.
1,fire tv is game changer.
1,cut the cord.
1,great streaming device.
1,makes dumb tv smart.
1,a great product.
1,great streaming box.
1,i love my firetv.
1,better than the competition.
1,upgraded from fire tv stick.
1,just few words wow but few cons.
1,awesome device with k capabilites.
1,love the voice search feature.
1,all that it is supposed to be and more.
1,easy to use great product.
1,i have got the fire.
1,good little streaming box.
1,cutting the cord made easier with fire tv.
1,great alternative to cable.
1,cut the cord.
1,wonderful option for streaming.
1,love this product.
1,quicker than the fire stick.
1,awesome device for dumb tv.
1,no bad for the price.
1,great for the price.
1,works great as advertised.
1,works like charm.
1,best streaming device.
1,what an upgrade.
1,the best streaming box on the market.
1,great product for streaming.
1,great extra for tv.
1,good value for money.
1,great streaming device.
1,improvement over fire stick.
1,have one on every tv.
1,great alternative to cable or satellite tv.
1,great streaming device for money.
1,easy to use.
1,amazon fire tv works well.
1,great video streamer.
1,smarter than my smart tv.
1,great for streaming.
1,fast works very well.
1,amazon fire tv is amazing.
1,firestick in box.
1,awesome little gadget.
1,smooth operating fire tv box.
1,great product for streaming.
1,cheap  k television.
1,i like better than apple tv.
1,fast better than the fire stick.
1,worth the money.
1,as efficient as the nvidia shield.
1,good product if do not have cable.
1,great buy for any tv.
1,great streaming device.
1,so far so good.
1,selections are good.
1,love the programming.
1,great product no problems.
1,great quad core tv box.
1,movies and more.
1,nice tv entertainment addon.
1,great cable cutter.
0,great device powerhouse for all media.
1,best app box on the market.
1,for amazon prime.
1,complimented my smart tv.
1,very good device.
1,this is the same content as the firestick.
1,great product and fast.
1,great when hacked.
1,great for movies and games.
1,your one stop shop for entertainment.
1,great for watching movies.
1,great for older tv is.
1,definitely worth it.
1,upgrade from regular amazon fire.
1,cut the cable.
1,great fire tv.
1,amazon  fire tv  model  black.
1,best tech have bought.
1,great streaming box.
1,everything we were looking for.
1,great for cable cutters.
1,very good product for the price.
1,nice interface and responsive.
1,new tv setup.
0,no k content.
0,does not have any k.
1,best streaming box all things considered.
1,amazon is on fire.
1,fire tv makes streaming easy.
1,great alternative to cable.
1,great box for streaming.
1,easy set up  easy to use  great picture.
1,fire box works great.
1,great streamer for the money.
1,great for cable cutters.
1,pretty much does it all.
1,impressive little device.
1,great streaming device.
1,good for content.
1,great for entertainment.
1,it is ok system.
1,great way to not pay cable prices.
1,absolutely love it.
1,great product replaces cable.
1,best cable cutter solution.
1,great product especially since it is wifi.
1,skip the stick and get this.
1,best amazon fire tv so far.
1,great for watching shows.
1,great addition to the living room.
1,solid for the money.
1,great streaming media player.
1,high performance unit.
1,great for cutting the cord.
1,firestick and chill.
1,worth it to upgrade.
1,great way ro watch your favorite shows.
1,great way to cut the cable.
1,great streaming box.
1,best fire tv box.
1,do not know why waited so long.
1,excellent third party player box.
1,cut the cablesatellite tv bill.
1,works great with sony vue.
1,if you have prime you must have this.
1,great streaming for tv.
1,good device prefer apple tv.
1,it met my expectations.
1,the best android based settop box for it is price.
1,good for the price.
1,amazon fire tv.
1,easy set up.
1,i like it.
1,great device for tv show and movies.
1,best streaming device.
1,so much better than the firestick.
1,it does it is job well.
1,easy setup and streams smoothly.
1,a very good streaming device.make good gift.
1,easy and great.
1,loving my fire tv.
1,nice media streamer.
1,so much better than the stick.
1,still only okay.
1,works great with my tv.
1,very easy to use.
1,the best fire tv good apps.
